"L'idée est intéressante, déclara le djinn de l'air, mais nous devons d'abord lui expliquer la nature de notre différend."

"Il n'y a pas de différend." Le djinn de terre était on ne peut moins réceptif. Il croisait les bras, l'air suspicieux. "Tous les trois, vous devez seulement accepter le fait que sans la terre qui nous supporte, vos éléments ne seraient rien."

Le djinn d'eau semblait déterminé : "Et voilà, encore une fois, cette discussion ne mène nulle part. Mais lui, cet humain, il vit sur terre, boit de l'eau, respire de l'air et se sert du feu pour repousser les ténèbres, la nuit. Nous avons tous une utilité à ses yeux."

"C'est possible, dit le djinn de l'air, impassible, mais encore une fois, sans la terre, il ne peut pas respirer, ni boire, et encore moins repousser les ténèbres."

Les trois autres djinns en avaient plus qu'assez de cette dispute, mais pour une raison évidente, aucun n'était prêt à céder plus de terrain au djinn de la terre. Ils se tournèrent tous vers moi, m'encerclèrent, planant haut, au-dessus des étendues de sable. Me regardant fixement, ils s'approchèrent, non sans une once de malveillance.

"Eh bien, lança le djinn de l'air, j'imagine que nous vous devons une explication."

"Nous représentons les éléments de la nature." Le djinn de feu se rapprocha, comme pour m'intimider. "Et l'un de nous est assurément plus puissant que les autres."

Enfin, pour la première fois depuis que j'avais interrompu leur débat, je pris la parole : "Ne peut-on pas trouver un équilibre, dans la nature ?"

Les quatre djinns rirent d'une même voix. "L'équilibre n'est qu'une illusion, déclara le djinn de terre, la nature s'efforce de l'atteindre sans jamais y parvenir. La pluie provient d'un déséquilibre entre l'air et l'eau. Les volcans, de la terre et du feu. Les tempêtes de sable, de l'air et de la terre. Voilà la raison de nos chamailleries incessantes."

"Et voilà pourquoi vous devez nous dire quel élément est le plus puissant, ajouta le djinn de l'air. Nous vous écoutons."

J'étudiai la question un moment, mais il était clair que mes hôtes n'étaient pas du genre patient. J'entrepris alors d'expliquer mon raisonnement à voix haute, même si je savais que, quelle que fût ma réponse, je ne parviendrais pas à contenter les djinns.

"Eh bien, prenons ma situation, lançai-je. Les créatures vivantes de Tyrie doivent fouler la terre, ce qui reflète l'importance inhérente de cet élément."

"C'est bien ce que je me disais, déclara le djinn de terre en bombant le torse, ce débat ne durera pas longtemps."

"Mais, repris-je, au grand désespoir du djinn de terre, nous nous trouvons actuellement au beau milieu des dunes. J'ai eu grand-peine à marcher sur ce sol, qui est meuble et instable. Je suis épuisé de mes voyages, et ce sable n'arrange rien."

Je m'adressai ensuite au djinn de l'air, qui semblait se réjouir de l'évincement du djinn de terre : "L'air, poursuivis-je, bien que doux et frais durant les soirées passées à l'Oasis de cristal, est chaud et sec, ici, et m'irrite la gorge."

Le djinn de l'air, déçu, fit la grimace, mais ne prononça mot.

Je me tournai alors vers le djinn de feu : "Et le soleil ardent n'offre pas grand réconfort. Le sable absorbe la chaleur de ses rayons, acheminée par l'air. La terre, l'air et le feu s'efforcent de mettre fin à mes jours en ces dunes arides d'Elona."

Les trois djinns concernés considérèrent leur compère, dans l'attente de la suite.

"Il y a cependant un élément qui pourrait apaiser la gêne occasionnée par les trois autres", déclarai-je. Le djinn d'eau, que mes propos semblaient satisfaire, forma dans un geste un magnifique orbe d'eau pure et fraîche. Celui-ci flotta au-dessus de moi, maîtrisé par sa seule volonté.

"Voilà qui devrait vous aider, déclara-t-il. Buvez, et parlons d'autres choses que les éléments pendant un moment."

C'est ainsi que je m'attirai les bonnes grâces du djinn d'eau, au détriment des trois autres. L'issue fâcheuse d'une dispute qui avait duré des mois ne les réjouissait pas, et ils ne m'adressèrent plus jamais la parole. Toujours est-il que le djinn d'eau fut en mesure de m'indiquer le chemin, et devint un compagnon de voyage fort sympathique, aussi longtemps qu'il le put.

De nombreux mois se sont écoulés depuis cette rencontre fatidique, et le djinn d'eau et moi avons peu à peu établi une véritable relation de confiance. Nous avons quitté les sables chauds d'Elona pour les terres plus clémentes de la Kryte (aussi bien pour leur climat que pour leur configuration). Cependant, je n'ai pu m'empêcher de repenser maintes fois à cette rencontre dans les dunes. Peu importe les circonstances, j'en arrive toujours à la même conclusion quant à l'élément qui, seul, pourrait s'attirer les suffrages de l'humanité : la terre est vaste et intimidante, mais elle se soucie peu de l'inconfort de ses habitants ; l'air permet la vie, mais n'en améliore nullement la qualité, quant au feu, il nous fournit de la lumière, mais embrase les cieux d'Elona. Seule l'eau apporte un apaisement à l'inconfort provoqué par les autres éléments, et permet de supporter un peu mieux les conditions les plus extrêmes de la Tyrie.

La conversation que l'on peut entretenir avec le djinn est également fort agréable."
"37";"Qadim vous a choisi[f:"choisie"] !"
"38";"Jette un stimulant conférant Fureur et Rapidité."
"39";"Récupérer un cristal de vent pour déverrouiller cette compétence."
"40";"Académie des Vehtendi, Domaine de Vabbi"
"41";"Quelque part dans la Désolation"
"42";"Tout sur le vin élonien"
"43";"Collecte de cristaux : argent"
"44";"Est-ce bien vrai ?"
"45";"Collecte de cristaux : bronze"
"46";"Quinte de la quintessence"
"47";"Goudron"
