"38";"<c=@flavor>"La connaissance de ces dangers est le seul moyen d'emporter réellement la victoire. Nombreux sont ceux qui ont péri pour nos découvertes."<br>– Daphné l'érudite</c>"
"39";"Guide pratique du Prieuré : Jormag"
"40";"<c=@flavor> "Rien ne met plus la patience à l'épreuve que les Skritts."
– Erudit Antal le Patient</c>"
"41";"Guide pratique du Prieuré : les Skritts"
"42";"<c=@flavor>"Marchez lestement sur les traces de la Panthère des neiges."
— Toka Broizache</c>"
"43";"[M]Totem[s] de la Panthère"
"44";"<c=@flavor>"En général, je demanderais paiement, mais vous nous avez été d'une aide inestimable. Merci."
— Disa</c>"
"45";"Cuillère commémorative du Pavillon de Travelen"
"46";"<c=@flavor>"Des images de grandes traques. Quoi d'autre, avec ces balourds des glaces ?"
— Mokooki</c>"
"47";"Poterie à motifs de Mokooki chasseuse"
"48";"<c=@flavor>"Les Skritts sont attirés par tout ce qui brille. Certains soutiennent que c'est en raison de leur vision améliorée par l'obscurité des souterrains."
— Guide pratique du Prieuré : les Skritts</c>"
"49";"Babiole très rutilante"
"50";"<c=@flavor>"Les Draguerres comptent parmi les races les plus industrieuses de Tyrie. Nul ne peut égaler leurs singuliers talents miniers."
— Guide pratique du Prieuré : les Draguerres</c>"
"51";"Guide pratique du Prieuré : les Draguerres"
"52";"L'histoire selon le Prieuré : la Citadelle de granite"
"53";"Guide de la survie en milieu sauvage du Prieuré"
"54";"<c=@flavor>"Malgré sa prolixité habituelle, le Prieuré n'a qu'un commentaire très succinct concernant la bonne utilisation des munitions : pointer vers l'ennemi. Reculer."
—  Guide pratique du Prieuré : les munitions</c>"
"55";"Guide pratique du Prieuré : les munitions"
"56";"L'histoire selon le Prieuré : l'Étreinte des lamentations"
"57";"<c=@flavor>"En règle générale, les armes skritts sont un agglomérat d'objets hétéroclites. Maniez-les avec précaution."<br>– Guide pratique du Prieuré de Durmand : les Skritts</c>"
"58";"Pistolet de Ratatosk"
"59";"Focus de tribulation"
"60";"Sceptre de tribulation"
"61";"<c=@flavor>"Nous avons forgé cette lame à partir d'un matériau local doté de propriétés magiques. Le résultat fut... intéressant."<br>– Daphné l'érudite</c>"
"62";"Dague de l'Abri"
"63";"<c=@flavor>"Mon arc préféré. Merci."<br>– Mokooki</c>"
"64";"Arc court de Mokooki"
"65";"<c=@flavor>"Nous avons forgé cette dague à partir d'un matériau local doté de propriétés magiques et le résultat fut surprenant."<br>– Daphné l'érudite</c>"
"66";"Dague de l'Abri"
"67";"<c=@flavor>"Ces armes ont une fâcheuse tendance à ne pas faire long feu, à cause de l'incapacité des Skritts à les entretenir."
— Guide pratique du Prieuré : les Skritts</c>"
"68";"Fusil de Ratatosk"
"69";"<c=@flavor>"Mon papa fait des épées tranchantes comme des rasoirs. Essayez-les donc."
— Disa</c>"
"70";"Espadon de Travelen"
"71";"<c=@flavor>"Il vous faudra un bouclier quand ils commenceront à lancer, qui une bouteille, qui un rouage, qui une bombe."<br>– Erudit Antal le Patient</c>"
"72";"Bouclier de patience"
"73";"Bâton de granite"
"74";"<c=@flavor> "S'ils manquent cruellement de logique, ils brillent en revanche par leur aptitude à récupérer de la ferraille. En l'occurrence, de la ferraille magique."
– Erudit Antal le Patient</c>"
"75";"Épée de patience"
"76";"Bouclier de patience"
"77";"<c=@flavor>"Bien que connus pour leur usage d'armes soniques, les Draguerres ont parfois recours à un arsenal moins sophistiqué."
— Guide pratique du Prieuré : les draguerres</c>"
"78";"Marteau de Dostoev"
"79";"Masse De Moli"
"80";"<c=@flavor>"Les mines draguerres sont éclairées par des rangées de torches."
– Guide pratique du Prieuré : les Draguerres</c>"
"81";"Torche de Dostoev"
"82";"Torche de Dostoev"
"83";"Hache De Moli"
"84";"<c=@flavor>"De quoi maintenir la mauvaise glace à distance."<br>– Mokooki</c>"
"85";"Arc long de Mokooki"
"86";"<c=@flavor>"Nul ne peut ignorer la supplique de cette contrée, menacée par le mal légendaire."
— Toka Broizache</c>"
"87";"Cor de guerre de Wyrmsang"
"88";"Harpon de la Terre noire"
"89";"Lance-harpon de la Terre noire"
"90";"Trident de la Terre noire"
"91";"Invocation de loup"
"92";"Guérison par lancer"
