"85";""Bei der Inspektion der Befestigungen des Labyrinths fand ich das hier zurückgelassen vor.""
"86";"Rezept[pl:"Rezepte"]: Sigill des Blutes"
"87";"Rezept[pl:"Rezepte"]: Sigill der Rage"
"88";"Verborgene Truhe"
"89";"Rezept[pl:"Rezepte"]: Rune des Rudels"
"90";"Verborgene Truhe"
"91";"Ur-Leviathan-Brustkorb[pl:"Brustkörbe"]: Gebogen"
"92";"Rezept[pl:"Rezepte"]: Sigill der Hydromantie"
"93";"%str1% taumelt."
"94";""Verwunschene Rüstung"-Kleidungsset[pl:"Kleidungssets"]"
"95";"[lbracket][lbracket]914987[rbracket][rbracket]"
"96";"Öffnen"
"97";""Diese Kriegsbeute habe ich einem kraftvollen Erweckten Champion abgenommen.""
"98";"Rezept[pl:"Rezepte"]: Sigill der Geomantie"
"99";""Eine Abhandlung über die veridikalen Prinzipien und die Signifikanz des Erwecktwerdens: Ein akademisches und praktisches Kompendium nachtodlicher Beschwörungen durch Gelehrte aus Vaabi"

Dient Joko."
"100";"Ascalon"
"101";"Rennbahn des Verrückten Königs"
"102";"Jokos Buchklub-Auswahl"
"103";"Rezept[pl:"Rezepte"]: Rune des Schwarmes"
"104";"30 Gegner mit einem Fokus bezwungen"
"105";"Rennbahn des Verrückten Königs"
"106";"Aufgabenliste Palawa Jokos, der Geißel von Vaabi"
"107";"Der südwestliche Bohrer hat wesentlichen Schaden genommen. Die Zerstörung hat die Abschaltung des Systems zur Folge."
"108";"Rezept[pl:"Rezepte"]: Sigill der Schwäche"
"109";"Rezept[pl:"Rezepte"]: Sigill der Ausdauer"
"110";"Verborgene Truhe"
"111";"Gegnern in den Donnerkopf-Gipfeln mit einem Zepter 60 Male Zustände zugefügt"
"112";"Mini[pl:"Minis von"] Frodak Stahlstern"
"113";"Eine Abhandlung über die veridikalen ..."
"114";"Truhe"
"115";"Gewöhnlich"
"116";"+10 %% Furchtdauer"
"117";"Gegnern in den Donnerkopf-Gipfeln mit einem Schwert 60 Male Zustände zugefügt"
"118";"Flüchtige Magie verzehrt"
"119";"Rezept[pl:"Rezepte"]: Rune des Haines"
"120";"Tränen Melandrus"
"121";"Rezept[pl:"Rezepte"]: Rune von Hoelbrak"
"122";"Symbol[pl:"Symbole"] der Verbesserung"
"123";"Truhe Kardinal Sabirs"
"124";"Furchteinflößend"
"125";"Ur-Leviathan-Brustkorb[pl:"Brustkörbe"]: (rechts gebogen)"
"126";"Der Schaden am nordwestlichen Bohrer ist kritisch. Bei Zerstörung erfolgt die Abschaltung des Systems."
"127";"Rezept[pl:"Rezepte"]: Sigill des Lebens"
"128";"Rezept[pl:"Rezepte"]: Rune von Rata Sum"
"129";"Wird bei der Herstellung der Gabe der Sigille verwendet."
"130";"Rezept[pl:"Rezepte"]: Rune des Reisenden"
"131";"Ur-Leviathan-Brustkorb[pl:"Brustkörbe"]: (links gebogen)"
"132";"Von Harkon Haksohn erfahren"
"133";"Mystisches[pl:"Mystische"] Stäubchen"
"134";""Das hier fand ich, als ich auf der Rennbahn des Königs nach Spionen patrouillierte.""
"135";"30 Gegner in den Donnerkopf-Gipfeln mit einem Stab bezwungen"
"136";"Von Mirren dem Manipulator erfahren"
"137";"Öffnen"
"138";"Rezept[pl:"Rezepte"]: Sigill der Qual"
"139";"Ahnen-Wache"
"140";"Aufgabenliste Palawa Jokos, der Geißel von Vaabi"
"141";"Zeitprüfungen"
"142";"Das Tagebuch des Palawa Ignatius Joko"
"143";"Fackel nehmen"
"144";"Streitwagenzügel"
"145";"Privateigentum von P. I. Joko

NICHT BERÜHREN

Liebes Tagebuch,

Erlaube mir den Nachtrag: In Kryta gibt es nur Idioten und ich hasse es, hier zu sein.

Da gibt es ein stumpfsinniges Prinzchen, das kann es anscheinend nicht lassen, Fliegen die Flügel auszureißen. Immer und immer wieder – erwartet er etwa ein anderes Resultat? Der wurde doch sicher als Kind zu oft auf sein übermäßig rundes Haupt fallen gelassen. Wiederholt.

Es ist ja nicht so, als könnten die überlebenden Fliegen Gerüchte über seine Grausamkeit verbreiten. Was könnte es denn schon bringen, so etwas weiter zu tun? So kurzsichtig. So unnütz. So UNINSPIRIERT.

Heute nannte ich ihm in einem Anfall von Großmut ein paar Kreaturen, die die Folter überleben und nachher noch von Nutzen sein könnten. Der verhätschelte Blödmann ist umringt von Dienern, die bereit sind, zu leiden und ihm seine Zuwendung sogar noch zu danken.

Zu meinem größten Entsetzen antwortete er mir mit einem Witz-Wettbewerb. Es war scheußlich und ich konnte mich leider nicht schnell genug retten.

(... Möglicherweise habe ich sogar mehrmals mitgezogen. Aber das bleibt unter uns. Es ist so langweilig hier!)

Ich werde überglücklich sein, wenn Mutters diplomatische "Tor-Touren" endlich vorüber sind.

Dein

Iggy"
"146";"Von Elegos dem Harmlosen erfahren"
"147";""Festliche Ernte"-Stuhl"
"148";"Aphorismen Jokos, des Ewigen Monarchen aller Dinge"
"149";"Das Ölleck dieses Bohrers ist so gut wie unter Kontrolle. Helft an einem anderen Bohrer."
"150";"Symbol[pl:"Symbole"] der Kontrolle"
"151";"Ur-Leviathan-Brustkorb[pl:"Brustkörbe"]"
"152";"Rezept[pl:"Rezepte"]: Rune der Stärke"
"153";"Rezept[pl:"Rezepte"]: Sigill der Wiederherstellung"
"154";"Der südwestliche Bohrer hat deutlichen Schaden genommen. Die Zerstörung hat die Abschaltung des Systems zur Folge."
"155";"Hebt die Gussform aus dem Abschreckbecken, ehe Ihr die Waffen holt."
"156";"Von Schnitzer dem Schnitzer erfahren"
"157";"5 Events in den Donnerkopf-Gipfeln mit einem Stab abgeschlossen"
"158";"Aphorismen Jokos, des Ewigen Monarchen aller Dinge"
"159";"30 Gegner während gleichzeitigen Tragens eines Zepters und eines Fokus besiegt"
"160";"Die Nebel"
"161";"Verborgene Truhe"
"162";"Dient zur Herstellung von Sigillen."
"163";"Extras wechseln"
"164";"Von Asaliea der Kanalisiererin erfahren"
"165";"Von Schnitzer dem Schnitzer erfahren"
"166";"Rezept[pl:"Rezepte"]: Sigill des Lebensfressers"
"167";"Zufällige Viecher"
"168";"Dschinn-Reich"
"169";"Wut des Drachen"
"170";"[M]%str1%%str2%Doktrina%str3%%str4%"
"171";"Rezept[pl:"Rezepte"]: Spero"
