"35";"Álzate con la victoria 3 veces en la batalla campal de bolas de nieve durante el Día Invernal."
"36";"Espora[s] de champiñón invisible[s] de berserker"
"37";"Botella[s] de espumosa estival de naranja y hematites"
"38";"Haz doble clic para aprender la receta del chef para barrita de bayas omnom mentolada."
"39";"Recompensa de clan aspirante de bronce"
"40";"Debes comprar la esencia de desafío para adquirir este objeto."
"41";"Miniskritt generoso[s] con regalos"
"42";"Destruye los colectores de línea ley y activa el gólem para atraer al regente."
"43";"Combínala en la Forja Mística con miniskritt de regalo para mejorar su espíritu del Día Invernal."
"44";"Mostrar mi nombre siempre"
"45";"Punto de Ruta de Campamento Superior del Sur"
"46";"Envolver regalos"
"47";"Rompepuertas"
"48";"Lateral"
"49";"Saludos, amigo[f:"amiga"]:

Este mes está lleno de alegría, bromas y creatividad. Nuestros amigos que destilan en la Ciudadela Negra han creado una bebida inusual pero deliciosa. La Rytlager Birranegra es una cerveza potente y implacable, como el héroe con el que comparte nombre. Se puede asumir que los cerveceros se habían bebido más de una muestra cuando decidieron su nombre.

A tu salud.

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"50";"Minisaetasaurio[s]"
"51";"El jugador está en otra instancia del mapa."
"52";"Ya está disponible el minisaetasaurio"
"53";"Combina 5 de estos en la Forja Mística con 2 cristales de visión, 250 esquirlas de gloria y un núcleo de niebla perfecto para crear el don de escaramuzas."
"54";"Has donado %num1%/%num2% regalos envueltos"
"55";"Debes comprar la esencia de disciplina para adquirir este objeto."
"56";"Regalo[s] envuelto[s]"
"57";"Haz doble clic para invocar a esta miniatura para que te siga. Solo se puede tener una miniatura en uso a la vez."
"58";"Muestra de amistad entregada por el varonos Saszglop de Doscurvas al terminar los juegos quaggan."
"59";"Soltar botiquines"
"60";"Atuendo de solsticio de invierno"
"61";"Misión WvW. Los miembros colaboran para completar varias tareas y desafíos WvW."
"62";"Haz doble clic para aprender la receta del chef para helado de baya mentolada."
"63";"Botella[s] de Rytlager Birranegra"
"64";"Este regalo se puede entregar a los huérfanos que hay por la ciudad de Linde de la Divinidad.<br><c=@flavor>"En estos días de caridad, no olvides a los huérfanos. Un pequeño regalo es una gran alegría para ellos".</c>—Reina Jennah"
"65";"Punto de Ruta de Campamento Avanzado Central"
"66";"Receta[s]: Vestimentas de clan ornamentadas"
"67";"Embestida"
"68";"¡Aplasta huevos de chak para atraer al regente!"
"69";"<c=@flavor>Cualquier celebración debería contar con una cerveza elaborada meticulosamente para la ocasión, y la cogorza de la reina cumple con todos los requisitos. Intensa, de cuerpo medio y tiene matices de melaza, especias suaves y fruta negra tostada.</c>"
"70";"[PF]Grebas de clan ornamentadas%str3%%str4%%str2%%str1%"
"71";"Punto de Ruta de Campamento Superior del Norte"
"72";"Casillas de inventario compartidas"
"73";"¡Felicidades! Has obtenido el diseño de la mochila y el planeador para La Ascensión."
"74";"Se encuentra en los regalos del Día Invernal."
"75";"Punto de Ruta de Puesto de Mando del Norte"
"76";"Héroe"
"77";"Fabricanieves"
"78";"Bola[s] de nieve de campeón"
"79";"1.ª temporada: trofeo de clan aspirante de oro"
"80";"<c=@flavor>La ámbar ascaloniana añejada en barril tiene un sabor intenso que dominará tu paladar. Su color cobre engaña acerca de sus intensos matices de fruta y roble combinados con un toque amargo. Esta cerveza antigua y poco común tiene bastante éxito entre los coleccionistas.</c>"
"81";"Cargar"
"82";"Saludos, amigo[f:"amiga"]

Vivimos un momento de caos y alegría en toda Tyria, pero siempre viene bien un buen trago. Elaborada con los mejores ingredientes, entre los que se incluyen las calabazas más selectas de Kryta, la porter de calabaza del Rey Loco proporciona una deseable alternativa a los espíritus embaucadores que atormentan Arco del León. Esta cerveza de cuerpo medio entra como el agua y cuenta con matices de especias suaves que danzarán en tu lengua.

A tu salud.

—Desch Metz,
Maestro cervecero del Monasterio de Eldvin"
"83";"Bebida del mes del Monasterio de Eldvin: birra negra de Curadordepiedra"
"84";"Mercader<br>• Compra suministros<br>• Vende objetos"
"85";"Ignora a los jugadores • Mucho daño a las puertas"
"86";"Recompensa de clan aspirante de plata"
"87";"[lbracket]Papel de regalo[rbracket]"
"88";"Bebida del mes del Monasterio de Eldvin: ámbar ascaloniana añejada en barril"
"89";"Despegar"
"90";"Atuendo[s] de asesino"
"91";"Ganas daño de condición igual al 3 %% de tu precisión
Ganas daño de condición igual al 8 %% de tu pericia
+10 %% de experiencia al matar
+10 %% de bonificación de karma"
"92";"Receta[s]: Guantes de clan ornamentados"
"93";"Piedra[s] de afilar áurica[s] de druida"
"94";"Amor por el dulce"
"95";"Héroe"
"96";"<c=@abilitytype>Elixir.</c> Bebes el Elixir U para conseguir rapidez, estabilidad y vigor."
"97";"Reminiscencia invocada • Apoya a aliados cercanos • Daño moderado a jugadores • Poco daño a las puertas"
"98";"[PF]Calzas de clan ornamentadas%str3%%str4%%str2%%str1%"
"99";"Derrotas"
"100";"Desbloquea la colección de la Presencia invernal"
"101";"Recompensa de clan aspirante de platino"
"102";"Recogida de donativos"
"103";"Desbloqueo de la habilidad II de Espíritu del Día Invernal"
"104";"Bienvenido[f:"Bienvenida"] al club de la cerveza del mes del Monasterio de Eldvin"
"105";"Botella[s] de cerveza clara de Istan"
"106";"Contiene un trofeo de clan aspirante de plata, pociones de recompensa PvP, una moneda y un vale decorativos de clan aspirante y objetos que te ayudan a restaurar tu arena de clan."
"107";"Receta[s]: Jubón de clan ornamentado"
"108";"Contiene trofeos de artesanía excepcionales de cuarto rango."
"109";"Esencia[s] de nevada"
"110";"Se compra a cambio de mineral cristalino en el Punto de Observación de Mordremoth, en Defensa del Dragón, cuando la zona se ha asegurado."
"111";"Espora[s] de champiñón invisible[s] de temerario"
"112";"Límite de compra por día: 30 claves de encriptación fractales con descuento.
Este objeto te otorgará una clave de encriptación fractal. ¡Cada clave desbloqueará una encriptación fractal que contiene objetos de bonificación de los fractales!
Las encriptaciones fractales se hallan en el cofre de recompensa al final de cada uno de los Fractales de la Niebla."
"113";"Eliminar todas las decoraciones"
"114";"Al usar tu habilidad de curación, curas a los aliados que estén a tu alrededor y alrededor de tu mascota."
"115";"Muestra siempre el nombre de tu personaje sobre su cabeza."
"116";"Garra helada"
"117";"Haz doble clic para convertir en copos de nieve."
"118";"¿A que sienta bien donar? Y aunque no fuera así, es por una buena causa."
"119";"Se crea con copos de nieve en la Forja Mística."
"120";"Farola[s] festiva[s]"
"121";"Receta[s]: Helado de baya mentolada"
"122";"Esencia[pl:"Esencias"] de fechorías"
"123";"Botella[s] de pilsener del Árbol Pálido"
"124";"Debes comprar las alas de gloria de veterano para adquirir este objeto."
"125";"Miniskritt de regalo"
"126";"Otorga 10 000 de karma."
"127";"[PM]Zapatos de clan ornamentados%str3%%str4%%str2%%str1%"
"128";"Espesura Abandonada"
"129";"Misión PvP. Los miembros del equipo de clan deben ganar cierto número de combates antes de que se agote el tiempo. Para crear un equipo de clan, selecciona la pestaña Equipos en el panel de clan y elige "Crear equipo". Escribe un nombre y selecciona PvP. Después, asigna los miembros del equipo (3 jugadores como mínimo)."
"130";"Número de bolas de nieve"
"131";"<c=@flavor>Fermentada siguiendo una antigua receta eloniana, la cerveza clara de Istan está repleta de lúpulo amargo y deja un regusto cítrico único. La bebida perfecta para un día de verano.</c>"
"132";"Haz doble clic para desbloquear la receta del cazador para aceite mentolado."
"133";"Bebida del mes del Monasterio de Eldvin: pilsener del Árbol Pálido"
"134";"Recompensa de clan aspirante de cobre"
"135";"Se podría decir que no es un juego de niños."
"136";"Misión de mundo abierto. Los miembros colaboran para encontrar y eliminar objetivos por Tyria."
"137";"Espora[s] de champiñón invisible[s] de cronomante"
"138";"Abeja[s] reina conservada[s]"
"139";"Misión PvP. Los miembros del equipo de clan deben completar varias tareas en modo Fortaleza. Para crear un equipo de clan, selecciona la pestaña Equipos en el panel de clan y elige "Crear equipo". Escribe un nombre y selecciona PvP. Después, asigna los miembros del equipo (3 jugadores como mínimo)."
"140";"Haz doble clic para aprender la receta del armero para pastel de frutas en lata."
"141";"Sonidos de la época"
"142";"Completa la prueba de salto del País de las Maravillas Invernal %num2% vez[pl:"veces"] durante el Día Invernal."
"143";"Se gana al llegar a la tercera división de la clasificación PvP."
"144";"Llegar a las notas correctas es más difícil de lo que parece."
"145";"Decorar"
"146";"Saludos, amigo[f:"amiga"]:

En nuestro proceso de elaboración de cerveza siempre aconsejamos experimentar con ingredientes nuevos. Algunas veces estos experimentos son un fracaso, pero de vez en cuando resultan ser todo un éxito. Hubo muchos escépticos cuando la espumosa estival de naranja y hematites llegó al Monasterio de Eldvin. Sin embargo, esta desconfianza se disipó rápidamente. Los matices cítricos de esta cerveza se complementan con una sensación de cosquilleo suave. Disfruta de esta nueva creación del Monasterio de Eldvin.

A tu salud.

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"147";"Bendición invernal"
"148";"Clasificación legendaria"
"149";"Piedra[s] de afilar áurica[s] de temerario"
"150";"Regalo[s] del Día Invernal polvoriento[s] gigante[s]"
"151";"Receta[s]: Grebas de clan ornamentadas"
"152";"Combínala con 20 escamas blindadas, 50 escamas grandes y 250 minerales de dragonita en la Forja Mística para crear una esencia de disciplina mística."
"153";"<c=@flavor>La Rytlager Birranegra es una cerveza potente y implacable, como el héroe con el que comparte nombre. Se puede asumir que los cerveceros se habían bebido más de una muestra cuando decidieron su nombre.</c>"
"154";"Combina las 4 alas de gloria para obtener las alas de la ascensión, precursoras de La Ascensión."
"155";"Receta[s]: Yelmo de clan ornamentado"
"156";"Quitar decoraciones"
"157";"Juguete[s] renovado[s]"
"158";"Pulsa para disparar una ráfaga de mortero a la ubicación objetivo que daña y derriba a los enemigos."
"159";"Punto de Ruta de Puesto de Mando Central"
"160";"Barrido"
"161";"Se gana cuando la temporada PvP acaba y tu equipo de clan queda entre los puestos 2 y 25 de la clasificación de la Liga de Clanes Aspirantes."
"162";"La fuerza del Ensamblaje aumenta."
"163";"Receta[s]: Botas de clan ornamentadas"
"164";"Completa el logro "Sonidos de la época".
(Solo disponible durante el Día Invernal)."
"165";"Cofre de Perezón"
"166";"<c=@flavor>La suerte acompañó a los aventureros que encontraron una receta perdida hacía mucho, proveniente de la Abadía de Ashford, con lo que el Monasterio de Eldvin pudo resucitar esta cerveza. La espumosa de la abadía tiene un color marrón intenso y un sabor de especias único que acentúan maravillosamente el sabor general.</c>"
"167";"Bebida del mes del Monasterio de Eldvin: porter de calabaza del Rey Loco"
"168";"El rango de prestigio aumenta cada vez que un jugador alcanza una nueva división Legendaria. El rango de prestigio se puede perder."
"169";"Rey[f:"Reina"] de la fiesta"
"170";"¡Guerra de bolas de nieve!"
"171";"Saludos, amigo[f:"amiga"]:

¡El Monasterio de Eldvin te desea un feliz año nuevo! Esta es la ganadora que hemos elegido para empezar el año: una cerveza oscura y festiva recreada a partir de una antigua receta canthanense. Su intenso sabor recuerda a épocas ya pasadas. La birra negra empírea es perfecta para disfrutarla durante las oscuras y frías noches en las que las estrellas titilan en el cielo.

A tu salud.

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"172";"Contiene un trofeo de clan aspirante de bronce, pociones de recompensa PvP, una moneda y un vale decorativos de clan aspirante y objetos que te ayudan a restaurar tu arena de clan."
"173";"Esencia[s] de caridad skritt"
"174";"Logros diarios del Día Invernal"
"175";"<c=@flavor>Una cerveza cítrica fuerte elaborada con naranjas de toda Tyria. La pequeña cantidad de polvo de hematites que incluye da a la bebida una sensación de cosquilleo al afortunado que la beba.</c>"
"176";"Completa canciones en el coro de campanas %num2% vez[pl:"veces"] durante el Día Invernal."
"177";"Incluso los tenientes del dragón se ponen de mal humor durante las fiestas."
"178";"Receta[s]: Pastel de frutas en lata"
"179";"Se gana al llegar a la sexta división de la clasificación PvP."
"180";"Contiene aurilio y equipo."
"181";"Mejora"
"182";"Se gana cuando la temporada PvP acaba y tu equipo de clan queda entre los puestos 101 y 250 de la clasificación de la Liga de Clanes Aspirantes."
"183";"Misión en instancia. Los miembros colaboran para realizar varias tareas que incluyen: protección de NPC u objetos, derrota de NPC enemigos, destrucción de objetos en serie o supervivencia durante un límite de tiempo. Para entrar en una misión de clan en instancia, interacciona con la bandera de misión de clan en el mundo abierto. Esto abrirá un portal a través del cual podréis viajar a la misión."
"184";"Minidragón de ráfaga de nieve<br>¡Ya disponible!"
"185";"Estas casillas no pueden contener objetos que se ligan."
"186";"+10 %% de bonificación de karma
Acumula duración (hasta 30 minutos)"
"187";"Carámbano[s] de sintonía"
"188";"de la colmena"
"189";"Misión WvW. Los miembros deben capturar un objetivo antes de que se agote el tiempo."
"190";"Haz doble clic para desbloquear la receta del artificiero para carámbano de sintonía."
"191";"Misión de mundo abierto. Los miembros colaboran para encontrar varias ubicaciones específicas por toda Tyria antes de que se agote el tiempo. Para ganar recompensas personales, los jugadores deben estar cerca de al menos un icono de expedición cuando un miembro de su clan interacciona con él."
"192";"Combina una emoción de la batalla, un tapiz de sacrificio, un monumento de leyendas y un himno de gloria en la Forja Mística para crear el don del competidor."
"193";"Mercader"
"194";"Saludos, amigo[f:"amiga"]:

Tras sobrevivir al Fuego Enemigo y añejar durante cientos de años, este increíble descubrimiento no solo se puede beber, sino que además te encantará su intenso sabor. La ámbar ascaloniana añejada en barril tiene un tal sabor que dominará tu paladar. Su color cobre engaña acerca de sus intensos matices de fruta y roble combinados con un toque amargo. Esta cerveza antigua y excepcional es una pieza muy buscada por los coleccionistas.

A tu salud.

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"195";"Debes comprar las alas de gloria de recluta para adquirir este objeto."
"196";"Escultura de hielo de reno"
"197";"Miniskritt caritativo[s] con regalos"
"198";"Regalo de bonificación por un feliz Día Invernal"
"199";"Defiende al charr para atraer al regente."
"200";"Decoración[pl:"Decoraciones"] de Liga de Clanes Aspirantes"
"201";"Receta[s]: Carámbano de sintonía"
"202";"Bebida del mes del Monasterio de Eldvin: Rytlager Birranegra"
"203";"Poco daño a los jugadores • Poco daño a las puertas • Mucho daño a los guardias defensores"
"204";"Ganas potencia igual al 3 %% de tu precisión
Ganas potencia igual al 6 %% de tu ferocidad
+10 %% de experiencia al matar
+10 %% de bonificación de karma"
"205";"Receta[s]: Barrita de bayas omnom mentolada"
"206";"Receta[s]: Máscara de clan ornamentada"
"207";"<c=@flavor>Elaborada con los mejores ingredientes, entre los que se incluyen las mejores calabazas de Kryta, la porter de calabaza del Rey Loco proporciona una deseable alternativa a los espíritus embaucadores que atormentan Arco del León.</c>"
"208";"Se usa para envolver ropa de lana fea y armas de juguete para los huérfanos de Linde de la Divinidad."
"209";"Disparas una bala que explota y deja esquirlas de metralla en el suelo que infligen hemorragia e incapacitación durante 5 segundos."
"210";"<c=@flavor>La pilsener del Árbol Pálido está inspirada en el mismo Árbol Pálido. Esta cerveza ligera y clara es perfecta para la primavera. El lúpulo ofrece el equilibrio perfecto para otros sabores más intensos que se encuentran en esta bebida.</c>"
"211";"Contiene trofeos de artesanía excepcionales de quinto rango."
"212";"¡Pisotea los nódulos que hay en los sombreros de los champiñones para atraer al regente!"
"213";"Bebida del mes del Monasterio de Eldvin: cerveza de cebada del Dragonicidio"
"214";"[PF]Alas de gloria de veterano%str3%%str4%%str2%%str1%"
"215";"Punto de Ruta de Campamento Superior Central"
"216";"Punto de Ruta de Territorio del Dragón Central"
"217";"Has completado %num1%/%num2% canciones del coro de campanas"
"218";"Cofre de Matías"
"219";"Rango de prestigio actual. El prestigio aumenta o se reduce al ganar o perder combates clasificatorios en la división Legendaria."
"220";"Has ganado %num1%/%num2% rondas de la batalla campal de bolas de nieve"
"221";"Obtén regalos envueltos del comerciante del Día Invernal y dáselos a los huérfanos que hay en Linde de la Divinidad cada día para recibir un potenciador de karma y experiencia."
"222";"Recompensa de clan aspirante de oro"
"223";"Mordisco desgarrador"
"224";"Resumen de las divisiones"
"225";"Mejora"
"226";"Botella[s] de espumosa de la abadía"
"227";"Globo[s] de nieve"
"228";"Derrota a la garra de Jormag %num2% veces durante el Día Invernal."
"229";"¡La Boca de Mordremoth se está preparando para destruir esa plataforma!"
"230";"Elaborada artesanalmente"
"231";"Montón[pl:"Montones"] de nieve"
"232";"Se gana cuando la temporada PvP acaba y tu equipo de clan queda en el puesto 1 de la clasificación de la Liga de Clanes Aspirantes."
"233";"Combínala con 20 garras despiadadas, 50 garras grandes y 10 pegotes de materia oscura en la Forja Mística para crear una esencia de éxito mística."
"234";"Completa el logro "El desafío del Día Invernal".
(Solo disponible durante el Día Invernal)."
"235";"Se gana al llegar a la quinta división de la clasificación PvP."
"236";"[PF]Vestimentas de clan ornamentadas%str3%%str4%%str2%%str1%"
"237";"Debes comprar las alas de gloria de veterano para adquirir este objeto."
"238";"Tiempo de ensamblaje: %str1%"
"239";"<c=@flavor>¡Aplasta dragones y celebra tus victorias con esta cerveza de cebada única! Con un cuerpo suave y un sabor rico y afrutado, siempre querrás dar un trago más, lo cual puede ser casi tan peligroso como luchar contra dragones.</c>"
"240";"¡Expulsa a la Boca de Mordremoth de esa isla!"
"241";"El jugador puede eliminar todas las decoraciones de la sala de clan y devolverlas al almacén de clan."
"242";"Bebida del mes del Monasterio de Eldvin: espumosa estival de naranja y hematites"
"243";"Bendición[pl:"Bendiciones"] invernal[pl:"invernales"]"
"244";"Misión WvW. Los miembros deben ganar una cierta cantidad de experiencia de mundo antes de que se agote el tiempo."
"245";"Lleva este vale a la sala de tu clan para desbloquear una mejora especial."
"246";"La Ascensión"
"247";"Saludos, amigo[f:"amiga"]:

¡Aplasta dragones y celebra tus victorias con esta cerveza de cebada única! Con un cuerpo suave y un sabor rico y afrutado, siempre querrás dar un trago más, lo cual puede ser casi tan peligroso como luchar contra dragones. La cerveza de cebada del Dragonicidio añade un toque especial a esta época del año.

A tu salud.

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"248";"Bebida del mes del Monasterio de Eldvin: cerveza clara de Istan"
"249";"Bebida del mes del Monasterio de Eldvin: espumosa de la abadía"
"250";"Recoger"
"251";"1.ª temporada: trofeo de clan aspirante de bronce"
"252";"Carné de socio[f:"socia"] del club de la cerveza del mes del Monasterio de Eldvin"
"253";"Bebida del mes del Monasterio de Eldvin: cogorza de la reina"
"254";"Contiene pociones de recompensa PvP, una moneda y un vale decorativos de clan aspirante y objetos que te ayudan a restaurar tu arena de clan."
"255";"Acaba %num2% ronda[s] del Juguetecalipsis durante el Día Invernal."
"256";"Saludos, amigo[f:"amiga"]:

Un cervecero de la zona ha reinventado una receta que encontró entre las pertenencias de un antepasado que vivió mucho tiempo en Elona. La cerveza clara de Istan está repleta de lúpulo amargo y deja un regusto cítrico único: es la bebida perfecta para un día de verano. Muchos cerveceros han empezado a elaborar sus propias versiones de esta increíble cerveza, así que seguro que verás otras versiones próximamente.

A tu salud

—Desch Metz
Maestro cervecero del Monasterio de Eldvin"
"257";"Cobre"
"258";"Contiene trofeos de artesanía excepcionales de tercer rango."
"259";"Poco daño a los jugadores • Poco daño a las puertas • Mucho daño a los guardias defensores"
"260";"Has completado %num1%/%num2% rondas del Juguetecalipsis"
