"57";"<c=@flavor>"En la mayoría de los casos las armas skritt están hechas de restos de procedencia variada. Usar con precaución".<br>—Guía de campo del Priorato de Durmand sobre los skritt</c>"
"58";"Pistola de Ratatosk"
"59";"Foco del triángulo"
"60";"Cetro del triángulo"
"61";"<c=@flavor>"Forjamos este filo a partir de un material de la zona, dotado de propiedades mágicas. El resultado fue... interesante".<br>—Erudita Daphne</c>"
"62";"Daga de refugio"
"63";"<c=@flavor>"Es mi arco favorito. Gracias".<br>—Mokooki</c>"
"64";"Arco corto de Mokooki"
"65";"<c=@flavor>"Forjamos esta hoja a partir de un material de la zona, dotado de propiedades mágicas, con resultados sorprendentes".<br>—Erudita Daphne</c>"
"66";"Daga de refugio"
"67";"<c=@flavor>"A veces fallan porque los skritt son incapaces de darles un mantenimiento adecuado".
—Guía de campo del Priorato de Durmand sobre los skritt</c>"
"68";"Rifle de Ratatosk"
"69";"<c=@flavor>"Mi padre fabrica las espadas más afiladas de esta zona. Prueba una".
—Disa</c>"
"70";"Mandoble de Travelen"
"71";"<c=@flavor>"Necesitarás un escudo cuando empiecen a lanzar botellas, equipo y alguna que otra bomba".
<br>—Erudito Antal el paciente</c>"
"72";"Escudo paciente"
"73";"Báculo de Granito"
"74";"<c=@flavor>"Lo que les falta en sentido común, lo compensan con su habilidad para recoger desechos. En este caso, desechos mágicos."
—Erudito Antal el paciente</c>"
"75";"Espada paciente"
"76";"Escudo paciente"
"77";"<c=@flavor>"Aunque son famosos por sus armas sónicas, los draga a veces confían en armamento menos sofisticado."
—Guía de campo del Priorato sobre los draga</c>"
"78";"Martillo de Dostoiev"
"79";"Maza de Ribar"
"80";"<c=@flavor>"Las minas draga están llenas de antorchas para iluminarlas."
—Guía de campo del Priorato sobre los draga</c>"
"81";"Antorcha de Dostoiev"
"82";"Antorcha de Dostoiev"
"83";"Hacha de Ribar"
"84";"<c=@flavor>"Mantiene alejado al hielo malvado".<br>—Mokooki</c>"
"85";"Arco largo de Mokooki"
"86";"<c=@flavor>"No puedes ignorar las súplicas de esta tierra que busca protección frente al legendario mal".
—Toka Muelehachas</c>"
"87";"Cuerno de guerra de Sangredracona"
"88";"Arpón de Tierra Negra"
"89";"Fusil submarino de Tierra Negra"
"90";"Tridente de Tierra Negra"
"91";"Invocación del lobo"
"92";"Curación por conjuro"
